script,nominal_waves,period_steps,actual_cycles_after_start,step,schedule_ratio,wsd_ratio,block_lr,gamma_lr
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8813,1.3539973996156252,1.0,0.002437195319308125,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8814,1.3548837399294238,1.0,0.0024387907318729625,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8815,1.355767838604642,1.0,0.0024403821094883555,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8816,1.3566496900568372,1.0,0.002441969442102307,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8817,1.3575292887157513,1.0,0.002443552719688352,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8818,1.3584066290253636,1.0,0.0024451319322456545,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8819,1.3592817054439184,1.0,0.002446707069799053,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8820,1.3601545124439525,1.0,0.002448278122399114,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8821,1.3610250445123475,1.0,0.0024498450801222257,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8822,1.3618932961503447,1.0,0.0024514079330706204,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8823,1.3627592618735997,1.0,0.0024529666713724793,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8824,1.3636229362121979,1.0,0.002454521285181956,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8825,1.3644843137107046,1.0,0.002456071764679268,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8826,1.365343388928194,1.0,0.0024576181000707494,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8827,1.3662001564382757,1.0,0.0024591602815888965,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8828,1.3670546108291448,1.0,0.0024606982994924607,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8829,1.3679067467035984,1.0,0.002462232144066477,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8830,1.368756558679088,1.0,0.0024637618056223584,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8831,1.3696040413877342,1.0,0.0024652872744979214,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8832,1.3704491894763784,1.0,0.002466808541057481,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8833,1.371291997606608,1.0,0.002468325595691894,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8834,1.3721324604547842,1.0,0.0024698384288186115,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8835,1.3729705727120918,1.0,0.002471347030881765,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8836,1.373806329084553,1.0,0.0024728513923521953,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8837,1.3746397242930817,1.0,0.002474351503727547,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8838,1.3754707530734958,1.0,0.002475847355532292,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8839,1.376299410176568,1.0,0.0024773389383178222,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8840,1.3771256903680524,1.0,0.002478826242662494,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8841,1.3779495884287092,1.0,0.0024803092591716763,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8842,1.3787710991543554,1.0,0.0024817879784778396,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8843,1.379590217355878,1.0,0.0024832623912405803,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8844,1.380406937859286,1.0,0.002484732488146715,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8845,1.3812212555057242,1.0,0.0024861982599103036,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8846,1.3820331651515216,1.0,0.002487659697272739,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8847,1.3828426616682188,1.0,0.0024891167910027936,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8848,1.3836497399425904,1.0,0.0024905695318966628,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8849,1.3844543948766965,1.0,0.0024920179107780537,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8850,1.3852566213878945,1.0,0.00249346191849821,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8851,1.386056414408888,1.0,0.0024949015459359986,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8852,1.3868537688877518,1.0,0.002496336783997953,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8853,1.387648679787957,1.0,0.0024977676236183225,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8854,1.3884411420884195,1.0,0.0024991940557591553,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8855,1.3892311507835113,1.0,0.00250061607141032,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8856,1.3900187008831133,1.0,0.0025020336615896037,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8857,1.3908037874126262,1.0,0.0025034468173427272,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8858,1.3915864054130194,1.0,0.0025048555297434347,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8859,1.3923665499408537,1.0,0.0025062597898935367,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8860,1.393144216068309,1.0,0.002507659588922956,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8861,1.3939193988832268,1.0,0.002509054917989808,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8862,1.3946920934891271,1.0,0.002510445768280429,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8863,1.3954622950052529,1.0,0.002511832131009455,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8864,1.3962299985665954,1.0,0.0025132139974198718,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8865,1.396995199323917,1.0,0.00251459135878305,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8866,1.397757892443798,1.0,0.0025159642063988363,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8867,1.39851807310865,1.0,0.00251733253159557,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8868,1.3992757365167612,1.0,0.0025186963257301702,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8869,1.4000308778823194,1.0,0.0025200555801881746,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8870,1.4007834924354372,1.0,0.002521410286383787,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8871,1.4015335754221965,1.0,0.0025227604357599535,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8872,1.4022811221046612,1.0,0.00252410601978839,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8873,1.403026127760922,1.0,0.0025254470299696592,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8874,1.4037685876851207,1.0,0.002526783457833217,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8875,1.4045084971874724,1.0,0.0025281152949374504,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8876,1.4052458515943111,1.0,0.00252944253286976,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8877,1.4059806462481013,1.0,0.0025307651632465824,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8878,1.4067128765074846,1.0,0.002532083177713472,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8879,1.4074425377472926,1.0,0.0025333965679451265,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8880,1.4081696253585905,1.0,0.002534705325645463,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8881,1.4088941347486998,1.0,0.0025360094425476596,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8882,1.4096160613412216,1.0,0.0025373089104141987,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8883,1.410335400576079,1.0,0.0025386037210369423,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8884,1.4110521479095304,1.0,0.0025398938662371546,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8885,1.4117662988142141,1.0,0.0025411793378655855,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8886,1.4124778487791607,1.0,0.0025424601278024894,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8887,1.4131867933098365,1.0,0.0025437362279577057,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8888,1.413893127928164,1.0,0.0025450076302706947,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8889,1.4145968481725457,1.0,0.002546274326710582,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8890,1.4152979495979063,1.0,0.0025475363092762313,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8891,1.4159964277757047,1.0,0.0025487935699962682,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8892,1.4166922782939761,1.0,0.0025500461009291568,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8893,1.4173854967573474,1.0,0.0025512938941632253,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8894,1.4180760787870754,1.0,0.0025525369418167355,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8895,1.4187640200210707,1.0,0.0025537752360379274,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8896,1.419449316113919,1.0,0.002555008769005054,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8897,1.4201319627369213,1.0,0.0025562375329264584,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8898,1.4208119555781067,1.0,0.0025574615200405918,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8899,1.421489290342275,1.0,0.002558680722616095,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8900,1.4221639627510072,1.0,0.0025598951329518127,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8901,1.42283596854271,1.0,0.002561104743376878,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8902,1.423505303472626,1.0,0.0025623095462507265,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8903,1.4241719633128733,1.0,0.002563509533963172,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8904,1.4248359438524685,1.0,0.002564704698934443,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8905,1.4254972408973454,1.0,0.0025658950336152216,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8906,1.4261558502703964,1.0,0.0025670805304867134,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8907,1.4268117678114831,1.0,0.0025682611820606696,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8908,1.4274649893774776,1.0,0.0025694369808794597,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8909,1.4281155108422734,1.0,0.002570607919516092,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8910,1.4287633280968255,1.0,0.0025717739905742856,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8911,1.4294084370491698,1.0,0.0025729351866885055,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8912,1.430050833624444,1.0,0.002574091500523999,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8913,1.4306905137649255,1.0,0.002575242924776866,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8914,1.4313274734300436,1.0,0.0025763894521740787,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8915,1.4319617085964187,1.0,0.0025775310754735537,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8916,1.4325932152578724,1.0,0.0025786677874641705,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8917,1.4332219894254679,1.0,0.002579799580965842,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8918,1.4338480271275273,1.0,0.0025809264488295494,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8919,1.4344713244096527,1.0,0.002582048383937375,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8920,1.4350918773347636,1.0,0.0025831653792025744,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8921,1.4357096819831063,1.0,0.002584277427569591,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8922,1.436324734452295,1.0,0.0025853845220141307,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8923,1.43693703085732,1.0,0.002586486655543176,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8924,1.4375465673305863,1.0,0.002587583821195055,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8925,1.4381533400219322,1.0,0.0025886760120394777,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8926,1.4387573450986482,1.0,0.0025897632211775664,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8927,1.4393585787455132,1.0,0.002590845441741924,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8928,1.4399570371648052,1.0,0.0025919226668966494,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8929,1.4405527165763377,1.0,0.0025929948898374077,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8930,1.441145613217477,1.0,0.0025940621037914583,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8931,1.4417357233431625,1.0,0.0025951243020176924,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8932,1.4423230432259413,1.0,0.0025961814778066943,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8933,1.4429075691559785,1.0,0.0025972336244807614,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8934,1.4434892974410924,1.0,0.0025982807353939663,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8935,1.4440682244067724,1.0,0.00259932280393219,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8936,1.444644346396198,1.0,0.002600359823513156,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8937,1.4452176597702728,1.0,0.002601391787586491,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8938,1.4457881609076346,1.0,0.002602418689633742,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8939,1.4463558462046902,1.0,0.002603440523168442,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8940,1.4469207120756318,1.0,0.002604457281736137,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8941,1.4474827549524567,1.0,0.002605468958914422,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8942,1.4480419712849997,1.0,0.002606475548312999,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8943,1.4485983575409433,1.0,0.002607477043573698,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8944,1.4491519102058528,1.0,0.002608473438370535,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8945,1.4497026257831853,1.0,0.0026094647264097333,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8946,1.4502505007943238,1.0,0.0026104509014297827,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8947,1.4507955317785934,1.0,0.0026114319572014683,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8948,1.451337715293279,1.0,0.002612407887527902,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8949,1.451877047913658,1.0,0.0026133786862445846,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8950,1.4524135262330093,1.0,0.0026143443472194166,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8951,1.452947146862646,1.0,0.0026153048643527627,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8952,1.4534779064319316,1.0,0.002616260231577477,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8953,1.454005801588297,1.0,0.0026172104428589344,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8954,1.4545308289972727,1.0,0.0026181554921950907,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8955,1.4550529853424974,1.0,0.002619095373616495,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8956,1.4555722673257503,1.0,0.0026200300811863504,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8957,1.4560886716669617,1.0,0.002620959609000531,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8958,1.4566021951042423,1.0,0.002621883951187636,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8959,1.4571128343939004,1.0,0.0026228031019090207,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8960,1.457620586310458,1.0,0.0026237170553588245,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8961,1.458125447646681,1.0,0.0026246258057640256,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8962,1.4586274152135879,1.0,0.002625529347384458,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8963,1.459126485840481,1.0,0.002626427674512866,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8964,1.4596226563749573,1.0,0.002627320781474923,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8965,1.4601159236829344,1.0,0.0026282086626292817,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8966,1.4606062846486698,1.0,0.002629091312367606,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8967,1.461093736174774,1.0,0.0026299687251145933,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8968,1.4615782751822415,1.0,0.0026308408953280345,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8969,1.4620598986104576,1.0,0.0026317078174988235,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8970,1.4625386034172294,1.0,0.002632569486151013,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8971,1.463014386578795,1.0,0.002633425895841831,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8972,1.4634872450898502,1.0,0.0026342770411617302,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8973,1.4639571759635654,1.0,0.0026351229167344177,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8974,1.4644241762315988,1.0,0.0026359635172168777,0.0018
train_gpt2_gamma_cosine_wave8cycles_lrmatched_B0128_devB064.py,8,2500,7.76,8975,1.464888242944126,1.0,0.0026367988372994265,0.0018
